Loading python/3.7.3
  Loading requirement: tcl/8.6.8 gcc/8.3.0
Unmatched ".
Loading python/3.7.3
  Loading requirement: tcl/8.6.8 gcc/8.3.0
Namespace(background_frequency=0.8, background_volume=0.1, batch_size=100, canonical_testing=False, cs=0.1, dataloader_num_workers=8, dataset_path_test='data.nosync/speech_commands_test_set_v0.02', dataset_path_train='data.nosync/speech_commands_v0.02', drop_p=0.125, finetuning_epochs=10000, gain_blocks=2, hidden=108, hop_length=320, l2=0.01, learning_rate='0.002,0.0005,0.00008', max_w=0.2, method=1, n_mfcc=40, n_msb=4, noise_injectionI=0.15, noise_injectionT=0.15, pact_a=True, quant_actMVM=6, quant_actNM=8, quant_inp=4, quant_w=None, random_seed=193012823, rows_bias=1.2000000000000002, sample_rate=16000, silence_percentage=0.1, testing_percentage=10, time_shift_ms=100.0, training_steps='10000,10000,200', unknown_percentage=0.1, validation_percentage=10, win_length=641, word_list=['yes', 'no', 'up', 'down', 'left', 'right', 'on', 'off', 'stop', 'go', 'unknown', 'silence'])
59120bae-100a-4746-b9e9-368e875b78fa
Start training with DropConnect:
Epoch     Train Loss  Train Acc  Vali. Acc  Time (s) Cosine
00000     3.3596      0.0900     0.1051     17.0884   0.4327
00100     2.2508      0.2300     0.2738     67.4434   0.2719
00200     1.5812      0.5300     0.4202     69.6702   0.1597
00300     1.4239      0.5400     0.4810     67.8278   0.0911
00400     1.1712      0.6000     0.5756     71.0236   0.0486
00500     1.2919      0.6000     0.6167     72.7332   0.0203
00600     1.0971      0.6600     0.6307     68.3526   0.0002
00700     1.0242      0.7000     0.6584     72.0023   0.0000
00800     0.9279      0.6800     0.6219     69.4704   0.0000
00900     1.0181      0.7000     0.6168     70.7201   0.0000
01000     0.8779      0.7000     0.6902     71.3393   0.0000
01100     1.0595      0.6800     0.6570     68.7055   0.0000
01200     0.8474      0.7500     0.7033     71.0645   0.0000
01300     0.8730      0.7200     0.7044     71.8682   0.0000
01400     0.8046      0.7800     0.7111     71.1390   0.0000
01500     0.9073      0.7000     0.6400     72.4481   0.0000
01600     0.9174      0.7200     0.7344     73.4587   0.0000
01700     0.8851      0.7100     0.6522     71.2022   0.0000
01800     0.9738      0.7000     0.7074     72.6311   0.0000
01900     0.9896      0.7400     0.6986     76.6668   0.0000
02000     0.7392      0.7600     0.7107     72.3644   0.0000
02100     0.8211      0.7700     0.6963     71.1512   0.0000
02200     0.9378      0.7100     0.7078     71.2428   0.0000
02300     1.0098      0.7200     0.7164     72.6023   0.0000
02400     0.8767      0.6900     0.7319     72.6153   0.0000
02500     0.6947      0.7700     0.6579     74.4746   0.0000
02600     0.6285      0.7800     0.7435     73.8294   0.0000
02700     0.7983      0.6800     0.7416     71.0364   0.0000
02800     0.6912      0.8100     0.7391     70.2782   0.0000
02900     0.8273      0.7700     0.6809     74.2514   0.0000
03000     0.8111      0.7700     0.7537     72.0713   0.0000
03100     0.6842      0.8000     0.7361     70.7295   0.0000
03200     0.6659      0.7800     0.6971     72.4047   0.0000
03300     0.8566      0.7400     0.7443     71.5615   0.0000
03400     0.7946      0.7600     0.7817     68.7571   0.0000
03500     0.8705      0.7000     0.6704     73.2605   0.0000
03600     0.7287      0.7400     0.6995     71.6972   0.0000
03700     0.6916      0.8000     0.7009     72.7216   0.0000
03800     0.6477      0.8400     0.7412     73.6865   0.0000
03900     0.7180      0.7800     0.7154     73.1821   0.0000
04000     0.7319      0.7700     0.6885     75.6407   0.0000
04100     0.8174      0.7000     0.7232     74.3723   0.0000
04200     0.7048      0.8100     0.6911     73.2367   0.0000
04300     0.6348      0.8100     0.7681     76.2691   0.0000
04400     0.7312      0.7400     0.7042     70.8464   0.0000
04500     0.7929      0.7300     0.7055     72.7826   0.0000
04600     0.5752      0.8400     0.7087     75.8206   0.0000
04700     0.7363      0.8100     0.7592     69.0989   0.0000
04800     0.6276      0.7900     0.7036     68.6149   0.0000
04900     0.7424      0.7600     0.7086     73.1555   0.0000
05000     0.9331      0.7000     0.7781     69.9718   0.0000
05100     0.5842      0.8200     0.7964     68.3855   0.0000
05200     0.7233      0.7900     0.7795     71.7077   0.0001
05300     0.7806      0.7400     0.7722     70.7286   0.0000
05400     0.6283      0.7800     0.7618     71.0167   0.0000
05500     0.7333      0.7900     0.7301     70.7270   0.0000
05600     0.5676      0.8200     0.7463     73.0422   0.0000
05700     0.5831      0.8300     0.7043     70.5698   0.0000
05800     0.5802      0.8600     0.7302     72.2825   0.0000
05900     0.6310      0.8200     0.7071     70.7650   0.0000
06000     0.6820      0.8200     0.7663     69.7638   0.0000
06100     0.6093      0.8100     0.7864     72.5680   0.0000
06200     0.5841      0.8200     0.7099     74.9212   0.0000
06300     0.6685      0.8000     0.7550     76.8261   0.0000
06400     0.8789      0.7600     0.7408     72.8362   0.0000
06500     0.5813      0.8000     0.7203     70.1771   0.0000
06600     0.8288      0.7300     0.7412     74.1370   0.0000
06700     0.5666      0.8400     0.6994     70.8595   0.0000
06800     0.5393      0.8100     0.7525     75.4648   0.0000
06900     0.7116      0.7500     0.7034     71.3679   0.0000
07000     0.6921      0.7900     0.7319     73.2887   0.0000
07100     0.6980      0.7900     0.7328     71.4160   0.0000
07200     0.5697      0.8000     0.7113     71.8808   0.0000
07300     0.6820      0.7600     0.7012     68.7346   0.0000
07400     0.6947      0.7800     0.7581     70.4755   0.0000
07500     0.6105      0.8000     0.7288     72.5583   0.0000
07600     0.5961      0.8000     0.6961     72.7118   0.0000
07700     0.5351      0.8400     0.7402     70.5373   0.0000
07800     0.6558      0.8400     0.7234     73.7667   0.0000
07900     0.5183      0.8300     0.7440     70.8686   0.0000
08000     0.6871      0.7700     0.7559     74.6941   0.0000
08100     0.5691      0.8400     0.7239     71.5137   0.0000
08200     0.5151      0.7900     0.7725     68.9761   0.0000
08300     0.5035      0.8300     0.7637     72.2739   0.0000
08400     0.8010      0.7500     0.7177     69.0792   0.0000
08500     0.7275      0.7600     0.7580     72.7002   0.0000
08600     0.7181      0.7700     0.7886     70.4557   0.0000
08700     0.6099      0.8000     0.7495     69.1388   0.0000
08800     0.8245      0.7600     0.7684     69.8631   0.0000
08900     0.5783      0.7700     0.7399     69.6493   0.0000
09000     0.4815      0.8300     0.7741     72.0029   0.0000
09100     0.5298      0.8400     0.7773     68.8049   0.0000
09200     0.6205      0.8300     0.7534     72.1541   0.0000
09300     0.4891      0.8400     0.8061     71.4547   0.0000
09400     0.5405      0.8000     0.7799     71.5639   0.0000
09500     0.5186      0.8200     0.8155     74.3014   0.0000
09600     0.4372      0.8500     0.7655     71.6338   0.0000
09700     0.4708      0.8300     0.7792     75.5854   0.0000
09800     0.7011      0.8000     0.7676     73.1645   0.0000
09900     0.3683      0.9000     0.7832     69.5300   0.0000
10000     0.5128      0.8500     0.7495     73.6559   0.0000
10100     0.5864      0.7900     0.7645     71.3241   0.0000
10200     0.6279      0.8100     0.7369     74.7818   0.0000
10300     0.7011      0.7200     0.7485     72.4876   0.0000
10400     0.4517      0.8300     0.7473     72.5958   0.0000
10500     0.4194      0.8600     0.7571     72.3067   0.0000
10600     0.5320      0.7900     0.8009     73.1143   0.0000
10700     0.4002      0.8800     0.7511     71.3481   0.0000
10800     0.5166      0.8400     0.7558     73.8669   0.0000
10900     0.6384      0.7800     0.7540     72.5941   0.0000
11000     0.5295      0.8200     0.8010     74.8881   0.0000
11100     0.6924      0.8100     0.7370     72.7842   0.0000
11200     0.5486      0.8400     0.7305     72.0414   0.0000
11300     0.5245      0.8300     0.7531     71.1154   0.0000
11400     0.6906      0.7600     0.7369     76.5266   0.0000
11500     0.5681      0.8200     0.7431     75.3344   0.0000
11600     0.4194      0.8800     0.7319     69.6149   0.0000
11700     0.4108      0.8600     0.7379     73.3522   0.0000
11800     0.6848      0.7300     0.7292     73.2104   0.0000
11900     0.4998      0.8100     0.7451     70.5282   0.0000
12000     0.5253      0.8200     0.7379     71.7914   0.0000
12100     0.5882      0.8200     0.7498     75.7065   0.0000
12200     0.4437      0.8400     0.7288     75.6294   0.0000
12300     0.6041      0.8500     0.7396     73.2024   0.0000
12400     0.4843      0.8400     0.7427     71.9148   0.0000
12500     0.6765      0.8200     0.7437     72.2048   0.0000
12600     0.6230      0.7900     0.7352     70.3769   0.0000
12700     0.3572      0.9000     0.7386     73.9976   0.0000
12800     0.4821      0.8300     0.7260     72.0790   0.0000
12900     0.4891      0.8600     0.7452     70.2550   0.0000
13000     0.4605      0.8700     0.7447     69.1142   0.0000
13100     0.5173      0.8100     0.7467     72.0427   0.0000
13200     0.4524      0.8500     0.7598     72.7177   0.0000
13300     0.4663      0.8900     0.7496     74.2965   0.0000
13400     0.7014      0.7900     0.7678     72.2245   0.0000
13500     0.7723      0.7800     0.7351     72.0884   0.0000
13600     0.6017      0.8300     0.7643     72.2301   0.0000
13700     0.5014      0.8200     0.7339     72.2103   0.0000
13800     0.5217      0.8200     0.7469     71.0121   0.0000
13900     0.4455      0.8500     0.7310     67.8767   0.0000
14000     0.5536      0.8400     0.7366     70.8963   0.0000
14100     0.5241      0.8400     0.7313     72.3493   0.0000
14200     0.5159      0.8700     0.7269     75.3419   0.0000
14300     0.5260      0.8200     0.7332     70.9287   0.0000
14400     0.4612      0.8300     0.7357     73.1186   0.0000
14500     0.4660      0.8400     0.7503     76.4478   0.0000
14600     0.4178      0.8600     0.7350     73.0263   0.0000
14700     0.5096      0.8300     0.7659     72.6552   0.0000
14800     0.5396      0.8400     0.7426     72.9494   0.0000
14900     0.4084      0.9100     0.7357     74.5022   0.0000
15000     0.5047      0.8100     0.7549     74.3436   0.0000
15100     0.5722      0.8200     0.7512     71.6585   0.0000
