Loading python/3.7.3
  Loading requirement: tcl/8.6.8 gcc/8.3.0
Unmatched ".
Loading python/3.7.3
  Loading requirement: tcl/8.6.8 gcc/8.3.0
Namespace(background_frequency=0.8, background_volume=0.1, batch_size=100, canonical_testing=False, cs=0.1, dataloader_num_workers=8, dataset_path_test='data.nosync/speech_commands_test_set_v0.02', dataset_path_train='data.nosync/speech_commands_v0.02', drop_p=0.125, finetuning_epochs=10000, gain_blocks=2, hidden=108, hop_length=320, l2=0.01, learning_rate='0.002,0.0005,0.00008', max_w=0.2, method=1, n_mfcc=40, n_msb=4, noise_injectionI=0.2, noise_injectionT=0.2, pact_a=True, quant_actMVM=6, quant_actNM=8, quant_inp=4, quant_w=None, random_seed=8627169, rows_bias=1.2000000000000002, sample_rate=16000, silence_percentage=0.1, testing_percentage=10, time_shift_ms=100.0, training_steps='10000,10000,200', unknown_percentage=0.1, validation_percentage=10, win_length=641, word_list=['yes', 'no', 'up', 'down', 'left', 'right', 'on', 'off', 'stop', 'go', 'unknown', 'silence'])
3c03692d-f9bb-4d68-9c1f-752f04feeaf2
Start training with DropConnect:
Epoch     Train Loss  Train Acc  Vali. Acc  Time (s) Cosine
00000     3.4456      0.0400     0.0781     16.4307   0.4331
00100     2.0822      0.2800     0.2008     65.2556   0.2706
00200     1.5875      0.4800     0.2998     64.7005   0.1571
00300     1.4814      0.5700     0.3944     64.4612   0.0907
00400     1.2228      0.5700     0.4298     65.7452   0.0502
00500     1.4307      0.5500     0.5157     64.5421   0.0230
00600     1.0866      0.6200     0.5353     65.7419   0.0027
00700     0.8784      0.7500     0.5590     66.2478   0.0000
00800     0.8247      0.7600     0.5426     65.3423   0.0000
00900     0.9621      0.6600     0.5723     65.5833   0.0000
01000     1.0969      0.6300     0.5622     65.7090   0.0000
01100     0.9994      0.6900     0.5622     64.8364   0.0000
01200     0.9003      0.7400     0.5628     66.0311   0.0000
01300     0.8036      0.7300     0.5628     65.3961   0.0000
01400     0.7074      0.7500     0.5745     65.4410   0.0000
01500     0.8300      0.6900     0.5916     66.2108   0.0000
01600     0.6970      0.7900     0.5929     65.4224   0.0000
01700     0.9081      0.7300     0.6227     66.2977   0.0000
01800     0.8792      0.6900     0.6694     66.1079   0.0000
01900     0.9805      0.7000     0.6393     65.7518   0.0000
02000     0.8195      0.7400     0.6782     66.3959   0.0001
02100     0.8364      0.7800     0.6464     65.4504   0.0000
02200     0.9646      0.6600     0.6316     66.2068   0.0000
02300     0.8800      0.7500     0.6070     65.2776   0.0000
02400     0.8570      0.7800     0.6121     65.3627   0.0000
02500     0.9023      0.6900     0.5900     65.7865   0.0000
02600     0.9278      0.6700     0.5936     66.6076   0.0000
